shipment_id,ship_date,origin_warehouse,destination_region,mode_of_transport,distance_km,shipment_volume_units,delivery_time_days,promised_time_days,on_time_delivery,transportation_cost_inr,customer_rating,cost_per_km,delay_days,ship_month
SHP00927,2026-01-18,WH-4,South,Road,1472.5,40,4.15,4,True,75786.11,4.0,51.47,0.15,2026-01
SHP00928,2026-06-17,WH-1,South,Sea,105.5,14,1.06,10,True,1029.6,4.1,9.76,0.0,2026-06
SHP00929,2026-03-07,WH-6,East,Sea,199.2,12,2.18,10,True,2013.0,3.9,10.11,0.0,2026-03
SHP00930,2026-04-26,WH-5,Central,Road,369.2,28,1.39,4,True,17911.03,4.9,48.51,0.0,2026-04
SHP00931,2026-06-25,WH-4,Central,Sea,1428.2,48,4.06,10,True,14419.67,5.0,10.1,0.0,2026-06
SHP00932,2026-05-05,WH-2,South,Road,613.0,14,2.0,4,True,23340.33,4.6,38.08,0.0,2026-05
SHP00933,2026-03-11,WH-4,North,Road,413.5,14,1.68,4,True,16735.33,3.9,40.47,0.0,2026-03
SHP00934,2026-04-22,WH-4,Central,Rail,1313.6,13,3.23,5,True,33553.88,4.4,25.54,0.0,2026-04
SHP00935,2026-03-15,WH-6,West,Air,415.7,23,1.41,2,True,62109.49,5.0,149.41,0.0,2026-03
SHP00936,2026-03-25,WH-3,West,Sea,766.9,17,2.8,10,True,7848.57,4.1,10.23,0.0,2026-03
SHP00937,2026-04-30,WH-6,East,Air,1527.2,31,1.21,2,True,280852.27,5.0,183.9,0.0,2026-04
SHP00938,2026-05-28,WH-2,West,Air,908.1,3,0.61,2,True,115466.37,4.2,127.15,0.0,2026-05
SHP00939,2026-06-21,WH-1,North,Road,970.2,9,3.22,4,True,42053.78,5.0,43.35,0.0,2026-06
SHP00940,2026-06-02,WH-3,East,Road,339.1,7,1.11,4,True,13062.45,5.0,38.52,0.0,2026-06
SHP00941,2026-06-24,WH-6,West,Air,400.0,7,1.25,2,True,70326.63,4.8,175.82,0.0,2026-06
SHP00942,2026-05-12,WH-1,West,Road,451.5,15,1.59,4,True,23737.42,5.0,52.57,0.0,2026-05
SHP00943,2026-05-06,WH-5,West,Rail,714.9,22,2.36,5,True,19722.82,3.9,27.59,0.0,2026-05
SHP00944,2026-04-13,WH-4,South,Air,406.9,16,0.55,2,True,62441.97,4.5,153.46,0.0,2026-04
SHP00945,2026-04-06,WH-5,South,Road,767.4,25,2.81,4,True,29418.84,5.0,38.34,0.0,2026-04
SHP00946,2026-04-05,WH-2,South,Road,223.8,9,1.57,4,True,10278.15,3.3,45.93,0.0,2026-04
SHP00947,2026-01-27,WH-4,North,Road,540.5,63,3.98,4,True,19052.79,4.2,35.25,0.0,2026-01
SHP00948,2026-03-25,WH-6,Central,Road,1075.0,37,3.16,4,True,42987.16,4.3,39.99,0.0,2026-03
SHP00949,2026-03-03,WH-6,Central,Sea,1310.9,15,7.03,10,True,13152.24,4.3,10.03,0.0,2026-03
SHP00950,2026-05-14,WH-5,East,Sea,375.0,28,1.69,10,True,4325.8,5.0,11.54,0.0,2026-05
SHP00951,2026-01-12,WH-3,East,Sea,355.9,7,1.8,10,True,3511.59,5.0,9.87,0.0,2026-01
SHP00952,2026-03-15,WH-3,North,Road,497.9,10,1.99,4,True,18651.95,5.0,37.46,0.0,2026-03
SHP00953,2026-01-22,WH-6,South,Road,674.5,27,2.38,4,True,34404.22,4.2,51.01,0.0,2026-01
SHP00954,2026-06-16,WH-3,East,Road,1135.4,44,2.99,4,True,48224.45,4.7,42.47,0.0,2026-06
SHP00955,2026-01-24,WH-2,East,Road,1640.8,40,4.46,4,True,59485.53,3.8,36.25,0.46,2026-01
SHP00956,2026-05-27,WH-2,North,Sea,334.6,36,1.23,10,True,3142.39,5.0,9.39,0.0,2026-05
SHP00957,2026-03-26,WH-3,South,Sea,385.1,23,2.76,10,True,3915.56,5.0,10.17,0.0,2026-03
SHP00958,2026-05-27,WH-5,Central,Road,534.5,6,2.01,4,True,23661.34,4.7,44.27,0.0,2026-05
SHP00959,2026-05-03,WH-1,South,Road,1415.6,29,3.54,4,True,71060.33,4.0,50.2,0.0,2026-05
SHP00960,2026-03-13,WH-1,South,Road,1015.0,14,4.67,4,False,36090.8,2.9,35.56,0.67,2026-03
SHP00961,2026-05-15,WH-1,North,Road,367.0,12,1.67,4,True,13803.58,3.2,37.61,0.0,2026-05
SHP00962,2026-04-30,WH-6,South,Sea,1114.4,55,3.27,10,True,12183.77,4.2,10.93,0.0,2026-04
SHP00963,2026-02-06,WH-2,Central,Road,423.8,45,1.79,4,True,21031.44,3.5,49.63,0.0,2026-02
SHP00964,2026-01-04,WH-4,Central,Rail,922.2,14,2.41,5,True,22389.65,4.2,24.28,0.0,2026-01
SHP00965,2026-05-17,WH-5,West,Road,808.5,8,2.65,4,True,32498.1,4.1,40.2,0.0,2026-05
SHP00966,2026-02-07,WH-1,West,Road,20.0,67,0.78,4,True,1021.94,3.4,51.1,0.0,2026-02
SHP00967,2026-04-27,WH-4,East,Sea,849.0,30,3.23,10,True,8095.61,4.3,9.54,0.0,2026-04
SHP00968,2026-03-06,WH-1,Central,Rail,553.7,63,1.94,5,True,13314.05,5.0,24.05,0.0,2026-03
SHP00969,2026-04-29,WH-2,Central,Road,720.1,11,2.05,4,True,31172.63,3.7,43.29,0.0,2026-04
SHP00970,2026-05-14,WH-3,West,Sea,783.4,33,2.97,10,True,8852.41,3.4,11.3,0.0,2026-05
SHP00971,2026-06-07,WH-1,West,Air,400.0,20,0.79,2,True,65026.81,4.7,162.57,0.0,2026-06
SHP00972,2026-03-17,WH-3,East,Rail,519.4,22,1.65,5,True,13007.2,4.4,25.04,0.0,2026-03
SHP00973,2026-05-02,WH-5,Central,Road,118.1,8,0.84,4,True,6015.46,3.6,50.94,0.0,2026-05
SHP00974,2026-01-08,WH-1,North,Sea,507.5,25,1.82,10,True,4310.71,4.7,8.49,0.0,2026-01
SHP00975,2026-04-07,WH-4,Central,Sea,224.4,65,1.03,10,True,2334.97,5.0,10.41,0.0,2026-04
SHP00976,2026-04-11,WH-3,East,Sea,220.5,31,2.24,10,True,1939.21,4.8,8.79,0.0,2026-04
SHP00977,2026-03-16,WH-2,West,Road,423.7,14,4.45,4,True,18881.65,4.9,44.56,0.45,2026-03
SHP00978,2026-04-23,WH-5,North,Road,443.8,28,3.92,4,True,21264.07,4.6,47.91,0.0,2026-04
SHP00979,2026-01-28,WH-1,South,Road,139.6,29,3.48,4,True,7591.95,5.0,54.38,0.0,2026-01
SHP00980,2026-02-03,WH-6,West,Road,115.5,115,0.83,4,True,5679.03,4.6,49.17,0.0,2026-02
SHP00981,2026-01-12,WH-4,West,Road,210.9,11,1.13,4,True,7625.72,5.0,36.16,0.0,2026-01
SHP00982,2026-01-24,WH-5,East,Air,1344.1,42,1.13,2,True,237795.44,3.4,176.92,0.0,2026-01
SHP00983,2026-05-14,WH-2,Central,Road,863.4,21,2.36,4,True,32836.94,5.0,38.03,0.0,2026-05
SHP00984,2026-02-05,WH-4,North,Road,801.7,11,2.29,4,True,33144.73,3.9,41.34,0.0,2026-02
SHP00985,2026-06-12,WH-6,West,Sea,427.6,11,1.55,10,True,3749.63,5.0,8.77,0.0,2026-06
SHP00986,2026-05-12,WH-3,South,Road,1386.6,12,3.79,4,True,59892.12,4.3,43.19,0.0,2026-05
SHP00987,2026-02-24,WH-6,South,Road,639.6,25,2.01,4,True,31968.54,4.5,49.98,0.0,2026-02
SHP00988,2026-02-22,WH-1,Central,Road,346.9,86,1.35,4,True,15738.45,4.6,45.37,0.0,2026-02
SHP00989,2026-02-14,WH-6,South,Road,732.3,5,2.17,4,True,27005.13,4.9,36.88,0.0,2026-02
SHP00990,2026-05-13,WH-3,South,Road,798.2,11,2.93,4,True,30114.39,3.4,37.73,0.0,2026-05
SHP00991,2026-03-20,WH-5,North,Road,161.2,26,1.21,4,True,7761.79,5.0,48.15,0.0,2026-03
SHP00992,2026-03-13,WH-4,South,Road,489.6,9,2.28,4,True,21607.79,5.0,44.13,0.0,2026-03
SHP00993,2026-03-28,WH-6,South,Air,861.7,17,1.27,2,True,157762.81,3.8,183.08,0.0,2026-03
SHP00994,2026-02-01,WH-3,Central,Sea,768.0,16,2.81,10,True,7218.56,4.8,9.4,0.0,2026-02
SHP00995,2026-04-30,WH-6,North,Road,951.8,8,2.86,4,True,45226.34,4.3,47.52,0.0,2026-04
SHP00996,2026-02-02,WH-4,South,Road,2543.0,3,6.3,4,False,83889.36,3.5,32.99,2.3,2026-02
SHP00997,2026-05-11,WH-3,Central,Sea,768.2,10,3.14,10,True,6445.96,5.0,8.39,0.0,2026-05
SHP00998,2026-02-05,WH-3,Central,Sea,1090.2,12,3.99,10,True,8787.1,4.1,8.06,0.0,2026-02
SHP00999,2026-02-06,WH-4,North,Road,648.5,39,2.11,4,True,30532.15,5.0,47.08,0.0,2026-02
SHP01000,2026-06-01,WH-5,Central,Road,1082.7,32,3.3,4,True,44964.53,3.4,41.53,0.0,2026-06
SHP01001,2026-06-06,WH-5,South,Air,669.9,19,0.71,2,True,95224.12,5.0,142.15,0.0,2026-06
SHP01002,2026-03-13,WH-6,West,Air,510.1,39,1.13,2,True,75824.82,4.9,148.65,0.0,2026-03
SHP01003,2026-01-15,WH-6,East,Road,673.4,69,2.26,4,True,31898.16,3.8,47.37,0.0,2026-01
SHP01004,2026-01-19,WH-3,West,Sea,833.7,40,6.29,10,True,7212.97,4.3,8.65,0.0,2026-01
SHP01005,2026-05-15,WH-6,South,Road,1588.8,9,5.97,4,False,70620.48,3.1,44.45,1.97,2026-05
SHP01006,2026-01-31,WH-1,North,Sea,381.8,29,1.82,10,True,3878.58,5.0,10.16,0.0,2026-01
SHP01007,2026-04-25,WH-4,North,Road,171.8,36,1.35,4,True,7802.88,3.6,45.42,0.0,2026-04
SHP01008,2026-05-09,WH-6,Central,Road,628.6,29,2.42,4,True,29032.24,5.0,46.19,0.0,2026-05
SHP01009,2026-01-29,WH-1,West,Road,1421.4,27,3.85,4,True,48538.44,3.9,34.15,0.0,2026-01
SHP01010,2026-01-03,WH-1,North,Sea,257.4,13,5.23,10,True,1838.67,5.0,7.14,0.0,2026-01
SHP01011,2026-05-29,WH-4,Central,Road,559.0,20,1.87,4,True,25461.61,4.7,45.55,0.0,2026-05
SHP01012,2026-05-11,WH-4,West,Road,603.3,9,2.31,4,True,18231.78,4.9,30.22,0.0,2026-05
SHP01013,2026-04-14,WH-5,North,Road,757.4,17,2.44,4,True,29772.54,4.4,39.31,0.0,2026-04
SHP01014,2026-04-20,WH-1,North,Road,712.7,10,2.9,4,True,30158.43,5.0,42.32,0.0,2026-04
SHP01015,2026-03-01,WH-3,Central,Road,208.9,28,1.64,4,True,8945.78,5.0,42.82,0.0,2026-03
SHP01016,2026-04-23,WH-4,East,Sea,156.5,8,1.43,10,True,1399.82,4.0,8.94,0.0,2026-04
SHP01017,2026-02-09,WH-3,Central,Road,250.3,68,1.33,4,True,10319.73,4.5,41.23,0.0,2026-02
SHP01018,2026-01-31,WH-3,North,Sea,373.4,24,2.6,10,True,3984.37,4.3,10.67,0.0,2026-01
SHP01019,2026-01-19,WH-6,North,Air,525.1,4,1.11,2,True,102450.28,5.0,195.11,0.0,2026-01
SHP01020,2026-02-06,WH-5,South,Road,559.5,16,2.35,4,True,25966.73,3.7,46.41,0.0,2026-02
SHP01021,2026-03-03,WH-2,East,Road,1399.4,15,3.89,4,True,69096.43,5.0,49.38,0.0,2026-03
SHP01022,2026-02-21,WH-4,Central,Road,1203.2,35,3.77,4,True,40984.98,4.3,34.06,0.0,2026-02
SHP01023,2026-06-19,WH-4,South,Rail,484.5,25,1.99,5,True,12030.76,4.8,24.83,0.0,2026-06
SHP01024,2026-01-21,WH-6,North,Rail,1890.3,9,4.19,5,True,42913.92,3.0,22.7,0.0,2026-01
SHP01025,2026-05-26,WH-5,Central,Road,1846.4,25,4.91,4,False,70715.56,3.8,38.3,0.91,2026-05
SHP01026,2026-05-11,WH-4,North,Rail,1145.3,19,4.02,5,True,24277.93,4.2,21.2,0.0,2026-05
SHP01027,2026-01-14,WH-6,West,Road,367.3,32,1.74,4,True,15859.24,4.6,43.18,0.0,2026-01
SHP01028,2026-01-21,WH-5,East,Air,400.0,9,0.93,2,True,60118.69,5.0,150.3,0.0,2026-01
SHP01029,2026-03-05,WH-2,South,Road,1203.2,26,3.21,4,True,48119.02,3.7,39.99,0.0,2026-03
SHP01030,2026-02-02,WH-2,West,Road,323.9,28,4.99,4,False,14295.28,2.8,44.13,0.99,2026-02
SHP01031,2026-05-03,WH-5,West,Road,780.2,15,2.67,4,True,30144.14,3.3,38.64,0.0,2026-05
SHP01032,2026-05-29,WH-1,North,Road,1824.2,50,5.18,4,False,99609.37,2.9,54.6,1.18,2026-05
SHP01033,2026-01-02,WH-2,East,Sea,797.3,11,2.83,10,True,7085.21,3.6,8.89,0.0,2026-01
SHP01034,2026-04-09,WH-4,South,Road,478.5,18,2.32,4,True,19940.47,4.8,41.67,0.0,2026-04
SHP01035,2026-02-20,WH-3,East,Road,1225.0,13,4.36,4,True,49726.23,3.2,40.59,0.36,2026-02
SHP01036,2026-02-24,WH-3,East,Sea,790.3,9,3.65,10,True,7623.01,4.8,9.65,0.0,2026-02
SHP01037,2026-03-10,WH-2,North,Rail,262.7,11,2.85,5,True,5058.43,5.0,19.26,0.0,2026-03
SHP01038,2026-06-21,WH-4,West,Road,1099.4,7,3.0,4,True,43941.02,4.5,39.97,0.0,2026-06
SHP01039,2026-04-19,WH-2,East,Road,247.8,63,1.44,4,True,13775.51,4.0,55.59,0.0,2026-04
SHP01040,2026-03-10,WH-5,South,Rail,1207.3,19,3.17,5,True,27681.24,4.0,22.93,0.0,2026-03
SHP01041,2026-01-16,WH-1,East,Rail,562.2,4,2.66,5,True,13180.86,4.4,23.45,0.0,2026-01
SHP01042,2026-04-17,WH-6,Central,Rail,1503.5,28,3.46,5,True,38499.14,4.4,25.61,0.0,2026-04
SHP01043,2026-01-15,WH-2,South,Rail,441.5,26,1.89,5,True,10237.36,4.1,23.19,0.0,2026-01
SHP01044,2026-05-14,WH-4,West,Road,177.3,29,0.88,4,True,7230.63,4.0,40.78,0.0,2026-05
SHP01045,2026-02-15,WH-5,West,Sea,174.4,47,1.37,10,True,1960.9,4.1,11.24,0.0,2026-02
SHP01046,2026-04-21,WH-3,West,Road,208.2,15,1.02,4,True,8098.15,4.7,38.9,0.0,2026-04
SHP01047,2026-02-01,WH-2,Central,Road,842.7,8,2.46,4,True,33704.78,5.0,40.0,0.0,2026-02
SHP01048,2026-05-13,WH-2,West,Road,988.6,32,2.52,4,True,41520.5,5.0,42.0,0.0,2026-05
SHP01049,2026-02-27,WH-6,West,Rail,1033.7,25,3.12,5,True,29464.96,4.9,28.5,0.0,2026-02
SHP01050,2026-02-15,WH-6,Central,Road,317.1,31,2.73,4,True,13113.19,4.6,41.35,0.0,2026-02
SHP01051,2026-02-14,WH-1,North,Road,1183.9,50,3.54,4,True,43765.4,3.7,36.97,0.0,2026-02
SHP01052,2026-03-20,WH-6,South,Rail,1350.2,58,3.17,5,True,30503.9,4.7,22.59,0.0,2026-03
SHP01053,2026-01-08,WH-1,South,Road,116.9,30,0.89,4,True,5715.03,4.3,48.89,0.0,2026-01
SHP01054,2026-05-28,WH-6,North,Road,1053.2,12,2.85,4,True,51532.14,4.3,48.93,0.0,2026-05
SHP01055,2026-06-25,WH-6,Central,Rail,1391.7,19,3.1,5,True,41126.5,3.5,29.55,0.0,2026-06
SHP01056,2026-02-18,WH-5,Central,Rail,449.8,74,1.48,5,True,11170.27,3.7,24.83,0.0,2026-02
SHP01057,2026-06-10,WH-6,North,Road,710.3,24,2.57,4,True,28854.56,5.0,40.62,0.0,2026-06
SHP01058,2026-04-08,WH-1,East,Rail,1133.4,26,3.69,5,True,25985.74,4.9,22.93,0.0,2026-04
SHP01059,2026-06-24,WH-3,Central,Sea,1252.9,10,4.24,10,True,11119.8,4.6,8.88,0.0,2026-06
SHP01060,2026-03-18,WH-1,West,Rail,415.8,5,1.48,5,True,10769.05,3.9,25.9,0.0,2026-03
SHP01061,2026-02-01,WH-1,West,Road,1016.6,59,2.97,4,True,44466.3,3.4,43.74,0.0,2026-02
SHP01062,2026-06-09,WH-3,North,Air,400.0,24,2.44,2,True,57698.61,3.6,144.25,0.44,2026-06
SHP01063,2026-04-02,WH-2,South,Road,2082.8,21,5.1,4,False,64485.62,3.3,30.96,1.1,2026-04
SHP01064,2026-03-19,WH-6,North,Sea,412.6,17,2.67,10,True,3851.9,5.0,9.34,0.0,2026-03
SHP01065,2026-03-30,WH-4,West,Sea,380.2,32,2.14,10,True,3922.48,4.1,10.32,0.0,2026-03
SHP01066,2026-06-11,WH-2,West,Rail,656.3,8,1.79,5,True,17310.97,4.1,26.38,0.0,2026-06
SHP01067,2026-02-10,WH-3,East,Road,441.7,12,4.42,4,True,15718.72,4.5,35.59,0.42,2026-02
SHP01068,2026-03-03,WH-4,South,Road,758.0,5,2.26,4,True,27189.35,5.0,35.87,0.0,2026-03
SHP01069,2026-05-14,WH-1,West,Road,440.2,35,1.8,4,True,16941.51,4.2,38.49,0.0,2026-05
SHP01070,2026-04-15,WH-6,East,Sea,358.6,25,2.56,10,True,3069.51,3.9,8.56,0.0,2026-04
SHP01071,2026-01-07,WH-1,East,Sea,1355.3,21,4.35,10,True,14026.7,4.7,10.35,0.0,2026-01
SHP01072,2026-03-23,WH-6,West,Road,644.0,8,2.59,4,True,22364.2,4.6,34.73,0.0,2026-03
SHP01073,2026-02-20,WH-2,East,Road,380.6,9,4.0,4,True,17030.29,3.5,44.75,0.0,2026-02
SHP01074,2026-02-28,WH-5,South,Sea,908.9,7,5.68,10,True,7905.39,4.6,8.7,0.0,2026-02
SHP01075,2026-06-24,WH-4,West,Rail,849.4,15,2.84,5,True,19795.94,5.0,23.31,0.0,2026-06
SHP01076,2026-06-06,WH-3,South,Road,1010.3,14,3.55,4,True,28065.8,5.0,27.78,0.0,2026-06
SHP01077,2026-06-26,WH-5,Central,Road,649.2,27,2.07,4,True,28701.62,4.8,44.21,0.0,2026-06
SHP01078,2026-06-21,WH-3,West,Road,181.0,32,1.52,4,True,7693.78,3.2,42.51,0.0,2026-06
SHP01079,2026-05-10,WH-2,Central,Road,1218.8,24,3.47,4,True,54613.01,4.6,44.81,0.0,2026-05
SHP01080,2026-01-01,WH-1,South,Air,674.6,12,5.48,2,False,119376.56,2.7,176.96,3.48,2026-01
SHP01081,2026-05-19,WH-1,Central,Air,504.2,9,0.96,2,True,83485.55,4.2,165.58,0.0,2026-05
SHP01082,2026-01-09,WH-5,North,Air,1518.9,25,1.48,2,True,209875.24,5.0,138.18,0.0,2026-01
SHP01083,2026-02-15,WH-4,South,Road,547.2,36,5.98,4,False,21448.92,2.5,39.2,1.98,2026-02
SHP01084,2026-02-16,WH-3,North,Road,385.6,28,1.86,4,True,15092.86,4.5,39.14,0.0,2026-02
SHP01085,2026-01-28,WH-5,South,Road,955.0,17,2.65,4,True,39844.65,3.3,41.72,0.0,2026-01
SHP01086,2026-06-10,WH-5,West,Road,1108.6,19,2.84,4,True,57098.46,4.6,51.51,0.0,2026-06
SHP01087,2026-03-06,WH-4,West,Air,400.0,18,0.94,2,True,71984.01,3.6,179.96,0.0,2026-03
SHP01088,2026-06-04,WH-1,South,Road,314.7,9,1.23,4,True,15173.12,4.4,48.21,0.0,2026-06
SHP01089,2026-04-11,WH-3,Central,Sea,906.8,20,4.16,10,True,9170.65,4.0,10.11,0.0,2026-04
SHP01090,2026-04-04,WH-3,West,Road,490.2,43,6.02,4,False,20206.66,3.9,41.22,2.02,2026-04
SHP01091,2026-05-04,WH-2,Central,Road,212.8,186,1.38,4,True,10646.77,4.6,50.03,0.0,2026-05
SHP01092,2026-03-20,WH-4,South,Road,477.4,16,1.48,4,True,17964.8,3.7,37.63,0.0,2026-03
SHP01093,2026-05-01,WH-2,North,Rail,703.7,35,1.77,5,True,15621.42,3.4,22.2,0.0,2026-05
SHP01094,2026-04-14,WH-3,South,Road,338.7,12,1.61,4,True,16273.53,5.0,48.05,0.0,2026-04
SHP01095,2026-02-21,WH-5,Central,Road,191.5,57,1.58,4,True,7411.81,4.0,38.7,0.0,2026-02
SHP01096,2026-01-17,WH-4,South,Sea,803.0,33,3.1,10,True,6758.1,4.5,8.42,0.0,2026-01
SHP01097,2026-05-26,WH-2,West,Rail,1078.4,37,3.01,5,True,23303.97,4.8,21.61,0.0,2026-05
SHP01098,2026-03-06,WH-3,North,Sea,561.8,24,2.58,10,True,4744.66,4.8,8.45,0.0,2026-03
SHP01099,2026-05-19,WH-6,Central,Road,1118.8,35,3.16,4,True,57104.19,4.4,51.04,0.0,2026-05
SHP01100,2026-04-13,WH-1,North,Rail,616.1,49,1.79,5,True,11864.17,5.0,19.26,0.0,2026-04
SHP01101,2026-04-26,WH-2,West,Road,212.1,17,1.35,4,True,8491.67,4.8,40.04,0.0,2026-04
SHP01102,2026-05-23,WH-1,North,Air,715.1,22,0.71,2,True,142220.62,4.5,198.88,0.0,2026-05
SHP01103,2026-03-02,WH-1,North,Rail,766.8,17,2.59,5,True,17384.43,4.3,22.67,0.0,2026-03
SHP01104,2026-05-09,WH-6,North,Road,883.0,23,2.43,4,True,35274.28,4.9,39.95,0.0,2026-05
SHP01105,2026-03-05,WH-4,East,Road,585.5,25,2.04,4,True,23630.07,5.0,40.36,0.0,2026-03
SHP01106,2026-04-21,WH-5,East,Sea,135.5,9,0.75,10,True,1513.43,4.4,11.17,0.0,2026-04
SHP01107,2026-06-15,WH-5,West,Rail,986.3,57,2.44,5,True,19539.51,4.4,19.81,0.0,2026-06
SHP01108,2026-03-10,WH-6,South,Rail,666.1,8,1.66,5,True,15557.95,4.0,23.36,0.0,2026-03
SHP01109,2026-04-21,WH-6,North,Sea,550.5,70,5.1,10,True,4829.42,4.2,8.77,0.0,2026-04
SHP01110,2026-03-01,WH-2,Central,Air,1420.2,74,1.54,2,True,232312.85,4.0,163.58,0.0,2026-03
SHP01111,2026-05-29,WH-2,East,Road,994.8,13,2.8,4,True,48986.75,5.0,49.24,0.0,2026-05
SHP01112,2026-04-16,WH-2,North,Sea,303.6,31,1.26,10,True,3596.93,3.3,11.85,0.0,2026-04
SHP01113,2026-01-12,WH-3,North,Road,943.2,19,2.76,4,True,43563.23,4.1,46.19,0.0,2026-01
SHP01114,2026-05-11,WH-2,West,Road,291.9,13,1.39,4,True,11371.94,4.3,38.96,0.0,2026-05
SHP01115,2026-02-12,WH-1,East,Road,697.3,43,1.97,4,True,20041.92,3.5,28.74,0.0,2026-02
SHP01116,2026-03-19,WH-6,East,Air,556.2,14,0.81,2,True,96335.01,4.7,173.2,0.0,2026-03
SHP01117,2026-03-24,WH-6,South,Road,1810.4,20,5.58,4,False,83523.72,2.6,46.14,1.58,2026-03
SHP01118,2026-03-04,WH-2,Central,Sea,1329.6,15,4.25,10,True,12883.07,4.3,9.69,0.0,2026-03
SHP01119,2026-06-08,WH-4,South,Air,721.2,15,1.5,2,True,131353.92,4.9,182.13,0.0,2026-06
SHP01120,2026-06-12,WH-4,South,Rail,490.5,2,3.47,5,True,10908.62,4.5,22.24,0.0,2026-06
SHP01121,2026-01-22,WH-4,South,Road,156.8,30,1.06,4,True,7936.9,4.2,50.62,0.0,2026-01
SHP01122,2026-05-28,WH-3,North,Road,1226.5,92,3.91,4,True,53275.89,5.0,43.44,0.0,2026-05
SHP01123,2026-05-30,WH-1,East,Road,1666.8,26,4.19,4,True,67838.82,4.4,40.7,0.19,2026-05
SHP01124,2026-06-25,WH-4,North,Sea,120.0,15,1.01,10,True,1143.69,2.8,9.53,0.0,2026-06
SHP01125,2026-04-30,WH-5,Central,Road,910.4,9,3.04,4,True,34993.35,4.5,38.44,0.0,2026-04
SHP01126,2026-01-07,WH-3,West,Road,1200.8,16,3.42,4,True,56425.42,3.7,46.99,0.0,2026-01
SHP01127,2026-02-10,WH-3,North,Road,433.3,24,1.93,4,True,16540.5,4.0,38.17,0.0,2026-02
SHP01128,2026-03-06,WH-2,North,Road,203.2,91,0.89,4,True,9102.66,4.3,44.8,0.0,2026-03
SHP01129,2026-06-08,WH-6,West,Road,200.5,75,1.14,4,True,7949.45,5.0,39.65,0.0,2026-06
SHP01130,2026-06-01,WH-5,Central,Sea,1981.4,11,6.38,10,True,16412.71,4.0,8.28,0.0,2026-06
SHP01131,2026-03-29,WH-3,South,Road,67.5,13,1.21,4,True,3596.95,4.7,53.29,0.0,2026-03
SHP01132,2026-06-26,WH-3,South,Road,155.8,25,1.34,4,True,6918.7,4.6,44.41,0.0,2026-06
SHP01133,2026-02-01,WH-6,West,Road,1042.4,17,4.68,4,False,53628.44,2.6,51.45,0.68,2026-02
SHP01134,2026-06-26,WH-1,East,Sea,251.8,40,1.69,10,True,2671.74,4.2,10.61,0.0,2026-06
SHP01135,2026-04-22,WH-4,North,Rail,787.6,7,2.68,5,True,20415.63,4.1,25.92,0.0,2026-04
SHP01136,2026-03-21,WH-6,North,Road,145.5,13,1.17,4,True,6632.54,3.9,45.58,0.0,2026-03
SHP01137,2026-03-30,WH-1,West,Rail,697.0,12,2.04,5,True,16724.04,4.4,23.99,0.0,2026-03
SHP01138,2026-06-16,WH-6,North,Sea,421.3,58,1.81,10,True,3751.93,3.9,8.91,0.0,2026-06
SHP01139,2026-04-11,WH-5,North,Sea,545.3,17,5.26,10,True,3726.56,4.9,6.83,0.0,2026-04
SHP01140,2026-03-13,WH-6,East,Road,361.4,38,1.99,4,True,17104.61,4.2,47.33,0.0,2026-03
SHP01141,2026-03-01,WH-3,North,Sea,517.9,45,2.49,10,True,4508.72,4.0,8.71,0.0,2026-03
SHP01142,2026-01-23,WH-4,East,Road,580.1,11,2.94,4,True,26540.3,4.7,45.75,0.0,2026-01
SHP01143,2026-06-03,WH-5,North,Air,727.7,30,1.2,2,True,135667.54,3.7,186.43,0.0,2026-06
SHP01144,2026-05-19,WH-1,Central,Road,1187.1,14,2.99,4,True,49557.71,4.7,41.75,0.0,2026-05
SHP01145,2026-05-30,WH-5,Central,Sea,302.4,49,1.52,10,True,3949.48,4.7,13.06,0.0,2026-05
SHP01146,2026-05-15,WH-5,West,Air,850.0,9,1.14,2,True,152994.31,3.7,179.99,0.0,2026-05
SHP01147,2026-02-17,WH-6,Central,Rail,464.2,42,1.84,5,True,11281.35,3.6,24.3,0.0,2026-02
SHP01148,2026-01-10,WH-4,Central,Rail,140.3,102,0.68,5,True,4213.28,4.3,30.03,0.0,2026-01
SHP01149,2026-05-20,WH-2,East,Road,243.7,40,1.19,4,True,11234.29,4.8,46.1,0.0,2026-05
SHP01150,2026-05-21,WH-1,South,Road,564.3,17,1.65,4,True,24470.63,4.1,43.36,0.0,2026-05
SHP01151,2026-04-19,WH-3,North,Sea,1371.5,56,4.01,10,True,14282.94,4.1,10.41,0.0,2026-04
SHP01152,2026-06-07,WH-6,South,Road,2010.3,22,5.52,4,False,91571.27,4.1,45.55,1.52,2026-06
SHP01153,2026-05-05,WH-6,South,Road,516.1,38,2.25,4,True,17044.6,4.5,33.03,0.0,2026-05
SHP01154,2026-04-02,WH-6,West,Road,1127.1,87,3.27,4,True,47091.14,4.9,41.78,0.0,2026-04
SHP01155,2026-06-28,WH-2,West,Road,1474.9,31,4.37,4,True,65980.2,5.0,44.74,0.37,2026-06
SHP01156,2026-02-09,WH-4,East,Road,660.5,14,2.17,4,True,20040.68,4.2,30.34,0.0,2026-02
SHP01157,2026-01-31,WH-3,North,Sea,809.9,17,6.18,10,True,7811.99,4.0,9.65,0.0,2026-01
SHP01158,2026-04-16,WH-3,North,Road,409.5,26,1.36,4,True,20320.0,4.1,49.62,0.0,2026-04
